epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,694.964,0.49941,0.33385,0.88217,0.88236,0.75219,0.83502,0.58599,1.2452,1.05786,1.23139,0.00079705,0.00079705,0.00079705
43,711.248,0.50788,0.3328,0.88344,0.86461,0.76538,0.84179,0.56472,1.35033,1.06916,1.26307,0.0007921,0.0007921,0.0007921
44,727.524,0.51091,0.33127,0.88422,0.88052,0.73149,0.8193,0.59069,1.21003,1.00624,1.20375,0.00078715,0.00078715,0.00078715
45,743.839,0.50262,0.32955,0.8769,0.86918,0.72053,0.80994,0.57969,1.24749,1.12589,1.19885,0.0007822,0.0007822,0.0007822
46,760.136,0.49999,0.32933,0.87793,0.85358,0.75203,0.82522,0.58384,1.23344,1.10859,1.22332,0.00077725,0.00077725,0.00077725
47,776.415,0.49263,0.32609,0.87829,0.83416,0.75559,0.82044,0.58677,1.22266,1.18314,1.2353,0.0007723,0.0007723,0.0007723
48,792.688,0.48116,0.32047,0.87379,0.87383,0.74522,0.83409,0.59959,1.20458,1.13516,1.19441,0.00076735,0.00076735,0.00076735
49,808.975,0.50537,0.32831,0.88158,0.88935,0.71989,0.8268,0.58548,1.27475,1.17126,1.22446,0.0007624,0.0007624,0.0007624
50,825.246,0.47155,0.31806,0.87335,0.87593,0.75371,0.83345,0.60027,1.19692,1.05447,1.19512,0.00075745,0.00075745,0.00075745
51,841.532,0.46849,0.31671,0.87075,0.85417,0.76345,0.8309,0.59109,1.25542,1.06921,1.23216,0.0007525,0.0007525,0.0007525
52,857.83,0.48594,0.31931,0.87724,0.86534,0.74534,0.81771,0.59178,1.19941,1.04787,1.2217,0.00074755,0.00074755,0.00074755
53,874.066,0.4747,0.31481,0.87365,0.85895,0.77703,0.84517,0.60145,1.22494,1.06025,1.21363,0.0007426,0.0007426,0.0007426
54,890.41,0.4768,0.31478,0.87108,0.88519,0.73355,0.8153,0.59017,1.19203,1.02212,1.21904,0.00073765,0.00073765,0.00073765
55,906.704,0.46562,0.312,0.86978,0.87919,0.73825,0.81838,0.59055,1.19471,1.11291,1.21244,0.0007327,0.0007327,0.0007327
56,15.7515,0.49034,0.46291,0.88777,0.85533,0.74413,0.81482,0.57909,1.21489,1.12108,1.23168,0.00072775,0.00072775,0.00072775
57,31.4999,0.46523,0.34777,0.87226,0.88683,0.75229,0.83925,0.59058,1.24566,1.052,1.2485,0.0007228,0.0007228,0.0007228
58,47.4261,0.4689,0.3261,0.87167,0.87677,0.75142,0.83608,0.5993,1.18932,1.01011,1.23259,0.00071785,0.00071785,0.00071785
59,63.4897,0.45962,0.31661,0.86894,0.86172,0.78456,0.83851,0.59429,1.24615,1.04358,1.25337,0.0007129,0.0007129,0.0007129
60,79.5389,0.47042,0.31133,0.86846,0.8676,0.77538,0.8338,0.59102,1.22947,0.9954,1.23598,0.00070795,0.00070795,0.00070795
61,95.5907,0.46622,0.30473,0.86647,0.87378,0.76308,0.8414,0.61341,1.17398,1.00831,1.22015,0.000703,0.000703,0.000703
