epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,258.183,0.66407,0.51481,1.00386,0.72277,0.552,0.63367,0.33984,1.76851,1.89855,1.78214,0.00079705,0.00079705,0.00079705
43,264.141,0.65255,0.51339,0.99339,0.68101,0.54678,0.597,0.33828,1.71132,1.79253,1.73996,0.0007921,0.0007921,0.0007921
44,270.466,0.66247,0.51336,0.99918,0.76614,0.53528,0.61336,0.33375,1.74865,1.91864,1.74094,0.00078715,0.00078715,0.00078715
45,276.748,0.65393,0.52219,0.99593,0.73273,0.5403,0.62766,0.35386,1.68413,1.79558,1.74086,0.0007822,0.0007822,0.0007822
46,283.458,0.63518,0.49579,0.98464,0.82545,0.52232,0.65275,0.36572,1.70948,1.8944,1.71985,0.00077725,0.00077725,0.00077725
47,289.446,0.65658,0.50504,0.99643,0.69033,0.55985,0.66575,0.36515,1.67728,1.7144,1.69459,0.0007723,0.0007723,0.0007723
48,295.441,0.63181,0.47831,0.98302,0.84569,0.50618,0.63727,0.35721,1.70721,1.90386,1.76897,0.00076735,0.00076735,0.00076735
49,301.58,0.62112,0.47701,0.97573,0.75952,0.49173,0.60432,0.34197,1.70956,1.85361,1.73149,0.0007624,0.0007624,0.0007624
50,307.664,0.61324,0.47725,0.97932,0.81727,0.49662,0.62376,0.36455,1.68957,1.78927,1.71679,0.00075745,0.00075745,0.00075745
51,313.65,0.61667,0.47189,0.97608,0.77675,0.56777,0.64964,0.3793,1.62286,1.7849,1.67501,0.0007525,0.0007525,0.0007525
52,319.676,0.60741,0.4687,0.97189,0.71935,0.55705,0.62398,0.35557,1.67179,2.03914,1.68141,0.00074755,0.00074755,0.00074755
53,325.66,0.60142,0.46721,0.97288,0.72109,0.55782,0.62469,0.36877,1.5876,1.84998,1.64848,0.0007426,0.0007426,0.0007426
54,331.624,0.62902,0.47151,0.97648,0.7624,0.54369,0.6387,0.34933,1.71112,1.98188,1.72103,0.00073765,0.00073765,0.00073765
55,337.599,0.60589,0.46155,0.97067,0.74138,0.57592,0.65624,0.37246,1.63138,1.7074,1.70958,0.0007327,0.0007327,0.0007327
56,343.57,0.58054,0.45442,0.96174,0.78095,0.54443,0.6481,0.35834,1.70467,1.70134,1.76855,0.00072775,0.00072775,0.00072775
57,349.585,0.59679,0.45264,0.9666,0.78564,0.5109,0.62285,0.35252,1.6728,1.92373,1.73485,0.0007228,0.0007228,0.0007228
58,355.88,0.60906,0.46888,0.97134,0.73886,0.54171,0.63329,0.35659,1.63167,2.05747,1.66512,0.00071785,0.00071785,0.00071785
59,362.329,0.58753,0.44319,0.96137,0.84424,0.51009,0.65935,0.36976,1.71306,2.03809,1.78109,0.0007129,0.0007129,0.0007129
60,368.625,0.58566,0.4473,0.96363,0.7718,0.56622,0.61448,0.35241,1.64308,1.88881,1.68526,0.00070795,0.00070795,0.00070795
61,374.831,0.57468,0.43165,0.95957,0.7605,0.54496,0.62306,0.33283,1.76621,2.0211,1.77577,0.000703,0.000703,0.000703
62,380.891,0.58475,0.4446,0.95867,0.77777,0.51381,0.60348,0.34009,1.69484,1.94603,1.79359,0.00069805,0.00069805,0.00069805
63,387.059,0.58947,0.45138,0.95945,0.71931,0.58189,0.62404,0.35521,1.68223,1.80003,1.76845,0.0006931,0.0006931,0.0006931
64,393.516,0.56811,0.43941,0.95477,0.79628,0.57385,0.65968,0.35458,1.79577,1.75034,1.8419,0.00068815,0.00068815,0.00068815
65,399.927,0.56275,0.42081,0.95063,0.75883,0.55342,0.64783,0.36404,1.67594,1.78543,1.72821,0.0006832,0.0006832,0.0006832
66,406.869,0.57651,0.45114,0.95704,0.78844,0.55958,0.63331,0.35735,1.68195,1.88858,1.75747,0.00067825,0.00067825,0.00067825
67,413.047,0.56757,0.44217,0.95239,0.78,0.53045,0.61577,0.36031,1.64451,1.94673,1.67831,0.0006733,0.0006733,0.0006733
68,419.391,0.56648,0.43787,0.96309,0.79997,0.54654,0.64354,0.36729,1.65743,1.80083,1.7083,0.00066835,0.00066835,0.00066835
69,425.575,0.55322,0.42534,0.95131,0.86773,0.50722,0.63929,0.3703,1.64841,1.86134,1.72957,0.0006634,0.0006634,0.0006634
70,431.723,0.54896,0.41895,0.94745,0.74227,0.58351,0.6483,0.38037,1.61449,1.74349,1.69251,0.00065845,0.00065845,0.00065845
71,438.339,0.54159,0.41227,0.94494,0.73959,0.58608,0.67763,0.38045,1.67838,1.85352,1.76994,0.0006535,0.0006535,0.0006535
72,444.481,0.53435,0.41254,0.93844,0.7599,0.56143,0.64383,0.35964,1.69016,1.96306,1.7126,0.00064855,0.00064855,0.00064855
73,450.519,0.53015,0.40135,0.93788,0.70553,0.57749,0.64461,0.35965,1.70022,1.88029,1.78371,0.0006436,0.0006436,0.0006436
74,456.734,0.53642,0.40342,0.94086,0.64146,0.59666,0.63019,0.35714,1.63504,1.68026,1.67945,0.00063865,0.00063865,0.00063865
75,462.781,0.54641,0.41653,0.94799,0.75631,0.52659,0.63412,0.38048,1.61414,1.96297,1.65053,0.0006337,0.0006337,0.0006337
76,468.777,0.5571,0.42441,0.94704,0.80182,0.48157,0.61093,0.34265,1.77414,1.99849,1.80837,0.00062875,0.00062875,0.00062875
77,474.866,0.54324,0.40945,0.93364,0.80211,0.58281,0.66163,0.36461,1.67767,1.71405,1.77037,0.0006238,0.0006238,0.0006238
78,480.867,0.54346,0.40909,0.94746,0.75218,0.59443,0.66744,0.40254,1.66151,2.03329,1.73543,0.00061885,0.00061885,0.00061885
79,486.861,0.53625,0.39789,0.93377,0.76638,0.57089,0.66688,0.39026,1.63229,1.93528,1.70103,0.0006139,0.0006139,0.0006139
80,493.642,0.52842,0.39477,0.93773,0.79213,0.56656,0.67529,0.40055,1.63953,1.87665,1.71389,0.00060895,0.00060895,0.00060895
81,499.729,0.52558,0.39381,0.93398,0.79108,0.53795,0.67092,0.39736,1.61714,1.75925,1.66032,0.000604,0.000604,0.000604
82,506.347,0.51424,0.38405,0.92755,0.86916,0.55021,0.6742,0.37009,1.68085,1.75293,1.77926,0.00059905,0.00059905,0.00059905
83,513.179,0.51195,0.38363,0.92743,0.78067,0.56373,0.66494,0.3797,1.60556,1.84909,1.67425,0.0005941,0.0005941,0.0005941
84,519.354,0.51327,0.38843,0.93302,0.77735,0.52644,0.62659,0.3676,1.6413,1.90968,1.67277,0.00058915,0.00058915,0.00058915
