epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,1319.1,0.39366,0.27723,0.84369,0.84587,0.74104,0.81874,0.59683,1.15952,1.11164,1.16305,0.00040105,0.00040105,0.00040105
123,1329.71,0.41325,0.28657,0.84833,0.82059,0.74898,0.80682,0.58706,1.19558,1.11231,1.18615,0.0003961,0.0003961,0.0003961
124,1340.22,0.39524,0.27895,0.84504,0.8511,0.72031,0.80797,0.59109,1.18247,1.12948,1.18037,0.00039115,0.00039115,0.00039115
125,1350.77,0.3955,0.28096,0.8481,0.85186,0.72997,0.81338,0.59094,1.17291,1.1068,1.16658,0.0003862,0.0003862,0.0003862
126,1361.31,0.39462,0.28338,0.84609,0.82528,0.73867,0.80185,0.57953,1.18243,1.1151,1.17653,0.00038125,0.00038125,0.00038125
127,1371.81,0.40222,0.28039,0.84544,0.85053,0.73585,0.80816,0.59118,1.17744,1.113,1.17726,0.0003763,0.0003763,0.0003763
128,1382.43,0.38602,0.27415,0.84739,0.85269,0.74002,0.80966,0.59206,1.15862,1.11739,1.16725,0.00037135,0.00037135,0.00037135
129,1392.97,0.3884,0.27634,0.84569,0.83799,0.72867,0.80196,0.58856,1.16183,1.17116,1.16714,0.0003664,0.0003664,0.0003664
130,1403.59,0.38512,0.27659,0.84395,0.86357,0.72832,0.81785,0.59911,1.16445,1.10976,1.17236,0.00036145,0.00036145,0.00036145
131,1414.12,0.39913,0.27932,0.84817,0.83746,0.72444,0.80446,0.58504,1.17311,1.11294,1.18466,0.0003565,0.0003565,0.0003565
132,1424.62,0.37797,0.26967,0.84221,0.86293,0.73934,0.81694,0.598,1.17,1.13771,1.18377,0.00035155,0.00035155,0.00035155
133,1435.18,0.38199,0.27157,0.84481,0.85179,0.73748,0.81126,0.59273,1.18667,1.19665,1.1906,0.0003466,0.0003466,0.0003466
134,1445.79,0.38537,0.27392,0.84609,0.84537,0.74116,0.81363,0.5964,1.18452,1.15401,1.20485,0.00034165,0.00034165,0.00034165
135,1456.22,0.3799,0.26924,0.84038,0.84966,0.74416,0.81261,0.58183,1.20636,1.1285,1.20622,0.0003367,0.0003367,0.0003367
136,1466.66,0.37019,0.26703,0.84107,0.84701,0.731,0.81126,0.59321,1.17069,1.12796,1.1822,0.00033175,0.00033175,0.00033175
137,1477.1,0.38622,0.27389,0.84509,0.85969,0.74336,0.82856,0.61037,1.17919,1.13162,1.19603,0.0003268,0.0003268,0.0003268
138,1487.52,0.37051,0.26648,0.83675,0.85735,0.74752,0.8266,0.59982,1.18023,1.10452,1.1792,0.00032185,0.00032185,0.00032185
139,1498.13,0.3739,0.26856,0.84098,0.84938,0.74419,0.81702,0.60786,1.15251,1.13487,1.16689,0.0003169,0.0003169,0.0003169
140,1508.67,0.36876,0.26397,0.84,0.86736,0.73987,0.82044,0.61027,1.14647,1.15953,1.16536,0.00031195,0.00031195,0.00031195
141,1519.18,0.37847,0.26741,0.84224,0.86392,0.74313,0.82458,0.60303,1.1663,1.13369,1.16844,0.000307,0.000307,0.000307
142,1529.68,0.36704,0.26334,0.84041,0.84555,0.74334,0.82032,0.59798,1.17201,1.13109,1.17282,0.00030205,0.00030205,0.00030205
143,1540.31,0.36516,0.26174,0.84041,0.83158,0.76372,0.82387,0.60704,1.16503,1.07905,1.18484,0.0002971,0.0002971,0.0002971
144,1550.91,0.36731,0.26172,0.8416,0.84327,0.75047,0.81715,0.59358,1.17089,1.09285,1.19197,0.00029215,0.00029215,0.00029215
145,1561.53,0.36736,0.26178,0.84134,0.84983,0.74145,0.8199,0.60205,1.18051,1.14988,1.18728,0.0002872,0.0002872,0.0002872
146,1572.09,0.36568,0.2611,0.8369,0.84991,0.74226,0.8195,0.60156,1.17438,1.14723,1.18559,0.00028225,0.00028225,0.00028225
147,1582.88,0.36761,0.26612,0.84032,0.85896,0.73797,0.80905,0.59683,1.15993,1.15979,1.18179,0.0002773,0.0002773,0.0002773
148,1593.39,0.35557,0.25743,0.83957,0.85406,0.73637,0.81417,0.5981,1.1739,1.13345,1.1886,0.00027235,0.00027235,0.00027235
149,1603.89,0.36449,0.26191,0.83513,0.86824,0.72981,0.81839,0.60044,1.16242,1.13727,1.17262,0.0002674,0.0002674,0.0002674
150,1614.34,0.36184,0.25969,0.83995,0.86091,0.75771,0.83401,0.612,1.1502,1.05792,1.17629,0.00026245,0.00026245,0.00026245
151,1624.87,0.36463,0.26051,0.83893,0.86854,0.75392,0.83576,0.61459,1.14875,1.06528,1.17419,0.0002575,0.0002575,0.0002575
152,1635.41,0.35754,0.25683,0.83683,0.86177,0.7445,0.82598,0.60356,1.16127,1.06663,1.17597,0.00025255,0.00025255,0.00025255
153,1646.03,0.36094,0.2572,0.83636,0.85838,0.75396,0.82453,0.60407,1.16195,1.0963,1.18182,0.0002476,0.0002476,0.0002476
154,1656.58,0.35936,0.25802,0.83515,0.86431,0.74519,0.83678,0.6141,1.17474,1.09253,1.18348,0.00024265,0.00024265,0.00024265
155,1667.19,0.35481,0.25684,0.83522,0.85168,0.75749,0.83768,0.61666,1.17117,1.09036,1.18789,0.0002377,0.0002377,0.0002377
156,1677.68,0.34451,0.24969,0.83349,0.85616,0.76359,0.83514,0.6207,1.15461,1.07765,1.19153,0.00023275,0.00023275,0.00023275
157,1688.26,0.35038,0.25399,0.83362,0.85937,0.76246,0.82953,0.61172,1.15087,1.07091,1.18819,0.0002278,0.0002278,0.0002278
158,1698.9,0.35183,0.25326,0.83586,0.85397,0.75257,0.82563,0.61421,1.15171,1.11752,1.18643,0.00022285,0.00022285,0.00022285
159,1709.53,0.35004,0.25169,0.83342,0.84624,0.75567,0.82338,0.61182,1.15215,1.13186,1.1807,0.0002179,0.0002179,0.0002179
