epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,73.1427,0.8336,0.83487,1.10562,0.6475,0.67444,0.68275,0.39503,1.6014,1.47537,1.55812,0.00023664,0.00023664,0.00023664
18,77.2845,0.82771,0.81435,1.09004,0.71459,0.6319,0.67965,0.40523,1.52055,1.53892,1.47518,0.00023268,0.00023268,0.00023268
19,81.4345,0.80744,0.80559,1.08808,0.76036,0.60311,0.67899,0.41601,1.48956,1.55774,1.48549,0.00022872,0.00022872,0.00022872
20,85.5621,0.80788,0.7804,1.08963,0.72762,0.63342,0.68591,0.41232,1.5115,1.46328,1.54246,0.00022476,0.00022476,0.00022476
21,89.7079,0.78725,0.75832,1.08042,0.66999,0.6409,0.67103,0.40207,1.50656,1.49136,1.51778,0.0002208,0.0002208,0.0002208
22,93.8474,0.76409,0.72128,1.05837,0.71237,0.621,0.67125,0.39794,1.5322,1.53592,1.50252,0.00021684,0.00021684,0.00021684
23,97.9895,0.74504,0.70682,1.05446,0.71976,0.6603,0.69487,0.4225,1.54105,1.51985,1.50468,0.00021288,0.00021288,0.00021288
24,102.116,0.72513,0.69526,1.05328,0.74227,0.65865,0.71487,0.39683,1.68741,1.4132,1.60558,0.00020892,0.00020892,0.00020892
25,106.261,0.73351,0.69037,1.03713,0.83675,0.62185,0.72882,0.41354,1.61313,1.45507,1.5637,0.00020496,0.00020496,0.00020496
26,110.421,0.73003,0.70145,1.04019,0.81203,0.64863,0.71281,0.42411,1.56203,1.40498,1.5338,0.000201,0.000201,0.000201
27,114.633,0.71338,0.67286,1.02855,0.80881,0.65018,0.71136,0.41899,1.56532,1.40796,1.54631,0.00019704,0.00019704,0.00019704
28,119.036,0.69921,0.63984,1.02796,0.7781,0.65907,0.71479,0.43727,1.53438,1.46441,1.49089,0.00019308,0.00019308,0.00019308
29,123.432,0.69781,0.66403,1.02574,0.75814,0.69376,0.73412,0.42399,1.59582,1.42775,1.56211,0.00018912,0.00018912,0.00018912
30,127.816,0.69111,0.65217,1.01727,0.77217,0.65609,0.71834,0.43681,1.56262,1.44754,1.52866,0.00018516,0.00018516,0.00018516
31,132.388,0.67761,0.6313,1.01503,0.72737,0.67595,0.72115,0.4381,1.46371,1.39582,1.47398,0.0001812,0.0001812,0.0001812
32,137.297,0.67428,0.62753,1.01981,0.78427,0.64534,0.73813,0.44525,1.52619,1.37405,1.49813,0.00017724,0.00017724,0.00017724
33,141.756,0.66231,0.61003,1.01241,0.7991,0.67978,0.73521,0.43983,1.5393,1.41557,1.50078,0.00017328,0.00017328,0.00017328
34,146.394,0.66124,0.59439,0.99654,0.81613,0.64739,0.7284,0.43611,1.54494,1.41119,1.51684,0.00016932,0.00016932,0.00016932
35,150.917,0.65728,0.58688,1.00405,0.83346,0.59505,0.71503,0.4458,1.46618,1.39917,1.46358,0.00016536,0.00016536,0.00016536
36,155.662,0.65178,0.58619,1.00322,0.8405,0.58728,0.71723,0.42313,1.53693,1.41387,1.50819,0.0001614,0.0001614,0.0001614
37,160.043,0.63594,0.577,1.0006,0.80696,0.63876,0.74172,0.44421,1.51481,1.33721,1.49045,0.00015744,0.00015744,0.00015744
38,164.711,0.63701,0.58517,0.99173,0.72101,0.70812,0.74153,0.44191,1.54473,1.3809,1.53199,0.00015348,0.00015348,0.00015348
39,169.214,0.63406,0.57212,0.99302,0.72746,0.71073,0.74641,0.43523,1.60592,1.42491,1.56799,0.00014952,0.00014952,0.00014952
40,173.7,0.62727,0.54695,0.98622,0.74781,0.67298,0.72321,0.43943,1.53277,1.47187,1.50835,0.00014556,0.00014556,0.00014556
41,178.277,0.6188,0.5486,0.9856,0.74509,0.6793,0.73064,0.44603,1.49802,1.35191,1.49471,0.0001416,0.0001416,0.0001416
42,182.914,0.61969,0.55236,0.98171,0.71096,0.73034,0.74353,0.44104,1.51609,1.35597,1.51144,0.00013764,0.00013764,0.00013764
43,187.417,0.61567,0.54414,0.97963,0.79116,0.67289,0.74418,0.44046,1.53728,1.36584,1.52675,0.00013368,0.00013368,0.00013368
44,192.331,0.61762,0.55823,0.97942,0.73111,0.70282,0.72662,0.44221,1.5261,1.41425,1.51323,0.00012972,0.00012972,0.00012972
45,197.105,0.58456,0.52291,0.96361,0.77827,0.69455,0.73382,0.4492,1.5042,1.37448,1.50866,0.00012576,0.00012576,0.00012576
46,201.566,0.60383,0.53341,0.97954,0.80132,0.69418,0.73705,0.46231,1.48926,1.33039,1.50953,0.0001218,0.0001218,0.0001218
47,205.833,0.57088,0.50145,0.96001,0.77409,0.69775,0.73451,0.46726,1.47759,1.37269,1.47142,0.00011784,0.00011784,0.00011784
48,210.268,0.58028,0.52514,0.96736,0.78842,0.7012,0.74104,0.44698,1.49017,1.34226,1.49441,0.00011388,0.00011388,0.00011388
49,214.689,0.5915,0.5244,0.97288,0.77207,0.70037,0.73624,0.4299,1.54756,1.36257,1.53656,0.00010992,0.00010992,0.00010992
50,218.98,0.58018,0.513,0.96982,0.77064,0.68359,0.72478,0.43329,1.50871,1.42928,1.50249,0.00010596,0.00010596,0.00010596
51,223.259,0.5719,0.5028,0.95884,0.81257,0.65274,0.72701,0.45858,1.45352,1.38099,1.46461,0.000102,0.000102,0.000102
52,227.52,0.58588,0.51157,0.96213,0.76154,0.689,0.72852,0.45557,1.47674,1.35026,1.47824,9.804e-05,9.804e-05,9.804e-05
53,231.853,0.55615,0.49179,0.95287,0.78649,0.66854,0.73522,0.4673,1.45842,1.39544,1.46259,9.408e-05,9.408e-05,9.408e-05
54,236.118,0.53752,0.47347,0.94352,0.78053,0.6758,0.73027,0.45597,1.44885,1.37869,1.45605,9.012e-05,9.012e-05,9.012e-05
55,240.383,0.55448,0.4859,0.95243,0.8463,0.66332,0.74284,0.4445,1.52751,1.40412,1.52731,8.616e-05,8.616e-05,8.616e-05
56,244.663,0.54253,0.49384,0.94606,0.81631,0.65349,0.73535,0.46789,1.47726,1.39395,1.48969,8.22e-05,8.22e-05,8.22e-05
57,248.909,0.53609,0.47793,0.94124,0.78106,0.69201,0.73216,0.45882,1.45953,1.37861,1.47703,7.824e-05,7.824e-05,7.824e-05
58,253.061,0.55026,0.4906,0.96227,0.77036,0.7042,0.73466,0.45967,1.44628,1.36875,1.46715,7.428e-05,7.428e-05,7.428e-05
59,257.219,0.53748,0.48214,0.94684,0.79527,0.69531,0.73784,0.45913,1.49276,1.35815,1.4886,7.032e-05,7.032e-05,7.032e-05
60,261.377,0.54528,0.47838,0.96001,0.79552,0.66846,0.72841,0.46195,1.46574,1.36781,1.48381,6.636e-05,6.636e-05,6.636e-05
61,265.536,0.52158,0.46235,0.93652,0.80354,0.67613,0.73299,0.45709,1.4954,1.37024,1.49721,6.24e-05,6.24e-05,6.24e-05
62,269.691,0.52609,0.46926,0.94475,0.81371,0.67486,0.73245,0.46265,1.46238,1.36776,1.47485,5.844e-05,5.844e-05,5.844e-05
63,273.861,0.53477,0.47301,0.9544,0.80826,0.67611,0.73658,0.46315,1.45678,1.39645,1.4674,5.448e-05,5.448e-05,5.448e-05
64,278.009,0.50342,0.43903,0.93207,0.79373,0.68265,0.73417,0.46488,1.45014,1.38578,1.47358,5.052e-05,5.052e-05,5.052e-05
65,282.204,0.50528,0.45685,0.93317,0.76747,0.68516,0.73529,0.46818,1.46356,1.36776,1.48701,4.656e-05,4.656e-05,4.656e-05
66,287.256,0.41812,0.36887,0.88281,0.80348,0.68624,0.74376,0.45273,1.52229,1.36726,1.52453,4.26e-05,4.26e-05,4.26e-05
67,291.396,0.43203,0.37111,0.88468,0.79759,0.68947,0.74253,0.4675,1.45892,1.35359,1.48597,3.864e-05,3.864e-05,3.864e-05
68,295.545,0.4163,0.36412,0.88095,0.79499,0.69262,0.74452,0.46431,1.50064,1.34195,1.5166,3.468e-05,3.468e-05,3.468e-05
69,299.703,0.42308,0.36507,0.87571,0.79718,0.69243,0.74208,0.46157,1.46084,1.33431,1.49576,3.072e-05,3.072e-05,3.072e-05
70,303.868,0.40968,0.36049,0.88092,0.7966,0.68237,0.74047,0.46132,1.47824,1.34995,1.50374,2.676e-05,2.676e-05,2.676e-05
71,307.994,0.40604,0.3529,0.87927,0.79754,0.67865,0.73834,0.46314,1.47254,1.34829,1.50519,2.28e-05,2.28e-05,2.28e-05
72,312.127,0.41946,0.35837,0.88524,0.78297,0.69261,0.74402,0.46726,1.46222,1.35223,1.49767,1.884e-05,1.884e-05,1.884e-05
73,316.375,0.40583,0.35617,0.87805,0.77727,0.69689,0.74412,0.46459,1.46768,1.36362,1.49953,1.488e-05,1.488e-05,1.488e-05
74,320.502,0.40191,0.36212,0.87528,0.78186,0.68569,0.74103,0.46621,1.45356,1.35795,1.49228,1.092e-05,1.092e-05,1.092e-05
75,324.64,0.39132,0.34948,0.86891,0.80276,0.67636,0.74176,0.46771,1.45806,1.36005,1.49297,6.96e-06,6.96e-06,6.96e-06
