epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,128.505,1.40622,2.07614,1.6372,0.7239,0.58997,0.6977,0.3842,1.66217,1.58331,1.58445,0.00029705,0.00029705,0.00029705
43,131.518,1.3718,2.05759,1.64359,0.7524,0.58745,0.69354,0.36874,1.70204,1.6553,1.6217,0.0002921,0.0002921,0.0002921
44,134.658,1.38232,2.07607,1.63177,0.74135,0.60799,0.6884,0.38259,1.70172,1.69848,1.61667,0.00028715,0.00028715,0.00028715
45,137.721,1.42351,2.01475,1.64551,0.72838,0.6154,0.70531,0.39229,1.66188,1.65878,1.58907,0.0002822,0.0002822,0.0002822
46,140.802,1.41561,2.04803,1.65359,0.73483,0.60451,0.69885,0.37471,1.74729,1.62804,1.6216,0.00027725,0.00027725,0.00027725
47,143.901,1.34375,1.96756,1.58521,0.68632,0.62917,0.67669,0.36081,1.7882,1.63754,1.68113,0.0002723,0.0002723,0.0002723
48,146.937,1.37884,1.95143,1.64475,0.78072,0.5971,0.68883,0.38191,1.69834,1.57734,1.63624,0.00026735,0.00026735,0.00026735
49,149.987,1.39085,2.03308,1.64887,0.78421,0.60514,0.69358,0.36898,1.71821,1.61946,1.64628,0.0002624,0.0002624,0.0002624
50,153.22,1.39974,1.99366,1.63687,0.72285,0.63839,0.69379,0.37142,1.70827,1.65973,1.6346,0.00025745,0.00025745,0.00025745
51,156.205,1.33532,1.91183,1.60426,0.78305,0.5831,0.70407,0.38457,1.66571,1.5744,1.59833,0.0002525,0.0002525,0.0002525
52,159.064,1.34772,1.96976,1.61993,0.72466,0.64436,0.70678,0.37765,1.73389,1.59698,1.64075,0.00024755,0.00024755,0.00024755
53,161.912,1.34866,1.94734,1.59355,0.74429,0.66088,0.71633,0.38222,1.72197,1.5896,1.62546,0.0002426,0.0002426,0.0002426
54,164.794,1.37212,1.97301,1.62538,0.71196,0.65048,0.70127,0.39739,1.66497,1.6678,1.59524,0.00023765,0.00023765,0.00023765
55,167.661,1.35196,1.94209,1.62202,0.72772,0.62785,0.71781,0.4067,1.65076,1.5687,1.59447,0.0002327,0.0002327,0.0002327
56,170.561,1.34426,1.90837,1.58046,0.80076,0.64657,0.72919,0.40243,1.69629,1.50618,1.61179,0.00022775,0.00022775,0.00022775
57,173.406,1.36734,1.88786,1.5936,0.76504,0.65845,0.72996,0.39916,1.75056,1.49298,1.63681,0.0002228,0.0002228,0.0002228
58,176.372,1.37576,1.87136,1.60083,0.74301,0.6565,0.72646,0.38825,1.75876,1.56877,1.66448,0.00021785,0.00021785,0.00021785
59,179.216,1.34983,1.89713,1.59856,0.75347,0.66546,0.72071,0.37692,1.76064,1.56768,1.66169,0.0002129,0.0002129,0.0002129
