epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,191.974,0.64339,0.54902,1.00424,0.6901,0.61746,0.66063,0.40034,1.51088,1.62573,1.46777,0.000201,0.000201,0.000201
27,200.36,0.63595,0.53395,0.98898,0.68536,0.65433,0.71266,0.41146,1.53219,1.50208,1.50371,0.00019704,0.00019704,0.00019704
28,207.76,0.61302,0.51957,0.98236,0.69681,0.67409,0.70995,0.42932,1.45043,1.43226,1.45357,0.00019308,0.00019308,0.00019308
29,215.147,0.63132,0.52457,0.9913,0.69594,0.63717,0.69703,0.41993,1.50598,1.52746,1.47583,0.00018912,0.00018912,0.00018912
30,222.531,0.613,0.51518,0.98427,0.71556,0.63878,0.70764,0.40007,1.51165,1.47182,1.4912,0.00018516,0.00018516,0.00018516
31,229.905,0.60659,0.51089,0.9776,0.65432,0.62061,0.69421,0.4217,1.49601,1.59345,1.51003,0.0001812,0.0001812,0.0001812
32,237.313,0.59074,0.49247,0.96987,0.73374,0.61031,0.67849,0.4174,1.47664,1.63856,1.48974,0.00017724,0.00017724,0.00017724
33,244.664,0.58667,0.49701,0.9704,0.71216,0.61972,0.69259,0.41747,1.50832,1.53653,1.50715,0.00017328,0.00017328,0.00017328
34,251.997,0.58764,0.49252,0.96522,0.67643,0.65897,0.69031,0.40625,1.50995,1.51733,1.48944,0.00016932,0.00016932,0.00016932
35,259.838,0.57062,0.46953,0.962,0.70246,0.66474,0.7027,0.40392,1.52737,1.51342,1.49468,0.00016536,0.00016536,0.00016536
36,267.266,0.55105,0.45636,0.95226,0.78747,0.58617,0.7032,0.44355,1.41828,1.5158,1.43273,0.0001614,0.0001614,0.0001614
37,275.012,0.57228,0.47179,0.9659,0.74927,0.61376,0.68878,0.41931,1.46341,1.60347,1.4464,0.00015744,0.00015744,0.00015744
38,283.185,0.56994,0.47143,0.9629,0.7765,0.59666,0.70022,0.42144,1.49525,1.52126,1.48265,0.00015348,0.00015348,0.00015348
39,290.743,0.53896,0.4486,0.94517,0.71484,0.67493,0.72589,0.44989,1.46196,1.46124,1.45792,0.00014952,0.00014952,0.00014952
40,298.137,0.54341,0.44247,0.94459,0.75683,0.66372,0.71591,0.42469,1.47108,1.44485,1.46068,0.00014556,0.00014556,0.00014556
41,305.498,0.54456,0.45212,0.959,0.75559,0.6355,0.70672,0.43784,1.44401,1.58526,1.43445,0.0001416,0.0001416,0.0001416
42,312.814,0.52395,0.44264,0.94843,0.72728,0.64697,0.71261,0.43565,1.4503,1.46871,1.45645,0.00013764,0.00013764,0.00013764
43,320.238,0.52274,0.42968,0.94161,0.78089,0.60018,0.69244,0.42274,1.47974,1.62221,1.47818,0.00013368,0.00013368,0.00013368
44,327.901,0.51261,0.42448,0.93948,0.75304,0.62904,0.70631,0.41477,1.50357,1.47685,1.49863,0.00012972,0.00012972,0.00012972
45,336.534,0.52665,0.43602,0.94238,0.7491,0.621,0.71036,0.43802,1.43067,1.47058,1.44347,0.00012576,0.00012576,0.00012576
46,343.951,0.51216,0.4206,0.9369,0.76102,0.63884,0.70888,0.43692,1.43358,1.49962,1.44909,0.0001218,0.0001218,0.0001218
47,351.44,0.51721,0.42382,0.93507,0.81333,0.62512,0.70672,0.43664,1.44274,1.50325,1.45562,0.00011784,0.00011784,0.00011784
48,358.726,0.48915,0.40661,0.9233,0.7538,0.67298,0.73157,0.4325,1.4763,1.562,1.48679,0.00011388,0.00011388,0.00011388
49,365.958,0.49846,0.4087,0.93882,0.78134,0.61843,0.70124,0.43165,1.41767,1.51198,1.43871,0.00010992,0.00010992,0.00010992
50,373.22,0.50022,0.40738,0.92545,0.766,0.63357,0.71022,0.4214,1.47445,1.61172,1.47599,0.00010596,0.00010596,0.00010596
51,380.455,0.47627,0.39936,0.92246,0.79469,0.62822,0.72807,0.43467,1.48059,1.49029,1.48483,0.000102,0.000102,0.000102
52,387.737,0.48281,0.40409,0.92526,0.82323,0.61247,0.70538,0.43388,1.4364,1.43748,1.45456,9.804e-05,9.804e-05,9.804e-05
53,395.096,0.45708,0.38463,0.91158,0.81231,0.6167,0.72418,0.43899,1.44462,1.4705,1.46308,9.408e-05,9.408e-05,9.408e-05
54,402.378,0.46709,0.38683,0.91932,0.83347,0.62216,0.72717,0.42597,1.4845,1.46194,1.4979,9.012e-05,9.012e-05,9.012e-05
55,409.608,0.48744,0.39685,0.92834,0.79697,0.63486,0.71694,0.44604,1.4138,1.44848,1.43981,8.616e-05,8.616e-05,8.616e-05
56,416.84,0.46417,0.38037,0.91968,0.7493,0.65129,0.72452,0.44924,1.42835,1.44875,1.45652,8.22e-05,8.22e-05,8.22e-05
57,424.083,0.45807,0.37704,0.91098,0.78894,0.61757,0.72429,0.43921,1.45778,1.52704,1.48047,7.824e-05,7.824e-05,7.824e-05
58,431.536,0.43727,0.36458,0.9075,0.79397,0.62171,0.69958,0.43432,1.41623,1.45538,1.44482,7.428e-05,7.428e-05,7.428e-05
59,439.099,0.45102,0.37641,0.91524,0.81875,0.61914,0.71193,0.45127,1.41213,1.50256,1.42875,7.032e-05,7.032e-05,7.032e-05
60,446.887,0.45908,0.37377,0.91374,0.82707,0.57883,0.71772,0.44483,1.40626,1.55314,1.42663,6.636e-05,6.636e-05,6.636e-05
61,454.966,0.45174,0.36803,0.9104,0.75239,0.64213,0.71788,0.44058,1.42564,1.49816,1.44388,6.24e-05,6.24e-05,6.24e-05
62,462.407,0.44545,0.36266,0.91152,0.78966,0.61962,0.72004,0.42684,1.48065,1.48947,1.47542,5.844e-05,5.844e-05,5.844e-05
63,469.754,0.44579,0.36688,0.91476,0.7453,0.63503,0.72353,0.45018,1.43779,1.52449,1.42492,5.448e-05,5.448e-05,5.448e-05
64,477.118,0.43728,0.36249,0.90355,0.75191,0.62549,0.71092,0.43945,1.43909,1.56805,1.43069,5.052e-05,5.052e-05,5.052e-05
65,485.008,0.43848,0.36099,0.91087,0.77346,0.62847,0.72104,0.45314,1.41496,1.53261,1.42914,4.656e-05,4.656e-05,4.656e-05
66,493.28,0.36208,0.28882,0.85621,0.83452,0.60208,0.72616,0.44586,1.40964,1.44442,1.42521,4.26e-05,4.26e-05,4.26e-05
67,500.925,0.34563,0.27677,0.85408,0.81858,0.62764,0.73226,0.44341,1.41898,1.44132,1.43972,3.864e-05,3.864e-05,3.864e-05
68,508.5,0.34167,0.27308,0.85527,0.81738,0.64029,0.73496,0.44265,1.42946,1.46147,1.43883,3.468e-05,3.468e-05,3.468e-05
69,515.956,0.34033,0.27503,0.85243,0.81212,0.62541,0.73297,0.4453,1.42452,1.4789,1.44283,3.072e-05,3.072e-05,3.072e-05
70,524.388,0.33744,0.27099,0.84994,0.80446,0.6345,0.73056,0.44599,1.42338,1.45956,1.44101,2.676e-05,2.676e-05,2.676e-05
71,531.698,0.33379,0.2678,0.85299,0.82806,0.62298,0.72819,0.44091,1.4224,1.46443,1.44173,2.28e-05,2.28e-05,2.28e-05
72,538.962,0.33125,0.26709,0.84998,0.79229,0.63195,0.73571,0.44602,1.41968,1.47725,1.43892,1.884e-05,1.884e-05,1.884e-05
73,546.154,0.33146,0.26747,0.85255,0.80728,0.62383,0.73021,0.43955,1.43207,1.47619,1.44715,1.488e-05,1.488e-05,1.488e-05
74,553.318,0.33488,0.27019,0.85328,0.83637,0.60054,0.73507,0.44811,1.41155,1.48741,1.43365,1.092e-05,1.092e-05,1.092e-05
75,560.499,0.32769,0.26513,0.84968,0.74855,0.65495,0.73256,0.44221,1.42301,1.49531,1.44198,6.96e-06,6.96e-06,6.96e-06
