epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,260.341,0.77709,0.49088,0.96906,0.91334,0.83048,0.91143,0.65905,1.0225,0.61638,1.10035,0.0003268,0.0003268,0.0003268
70,274.342,0.78225,0.49483,0.96403,0.90227,0.86271,0.91451,0.66275,1.03415,0.61008,1.11031,0.0003169,0.0003169,0.0003169
71,288.561,0.77982,0.49419,0.96715,0.90327,0.85191,0.91487,0.65784,1.03736,0.62528,1.10202,0.000307,0.000307,0.000307
72,302.577,0.76823,0.49267,0.96509,0.88488,0.85082,0.90543,0.65504,1.04842,0.65259,1.09937,0.0002971,0.0002971,0.0002971
51,14.7704,0.89947,0.60799,1.02012,0.9029,0.83079,0.89839,0.65296,1.03692,0.63518,1.09944,0.000505,0.000505,0.000505
52,14.8714,0.78078,0.53815,0.97202,0.91018,0.84517,0.89996,0.65,1.06764,0.65442,1.11793,0.0004951,0.0004951,0.0004951
53,13.7052,0.70534,0.48983,0.94034,0.8839,0.8473,0.90682,0.64705,1.07838,0.64318,1.10967,0.0004852,0.0004852,0.0004852
54,26.9881,0.91926,0.59733,1.01939,0.91592,0.84342,0.89954,0.65123,1.05063,0.66113,1.0994,0.0004753,0.0004753,0.0004753
55,40.3007,0.88684,0.5794,1.01119,0.92032,0.82374,0.89998,0.64978,1.07424,0.65384,1.10379,0.0004654,0.0004654,0.0004654
56,53.6392,0.87072,0.5722,1.00988,0.91161,0.86841,0.9054,0.65804,1.054,0.62399,1.10257,0.0004555,0.0004555,0.0004555
57,67.0646,0.86653,0.56324,1.00512,0.90189,0.84975,0.90758,0.64254,1.08196,0.63891,1.12916,0.0004456,0.0004456,0.0004456
58,80.5727,0.86579,0.55835,1.00229,0.89826,0.87519,0.90503,0.64621,1.06145,0.6482,1.11093,0.0004357,0.0004357,0.0004357
59,94.0512,0.84669,0.55905,0.99462,0.90313,0.85014,0.90801,0.6549,1.06415,0.62407,1.08496,0.0004258,0.0004258,0.0004258
60,13.3176,0.69864,0.47074,0.93627,0.86694,0.87391,0.90771,0.65511,1.05357,0.6436,1.10967,0.0004159,0.0004159,0.0004159
61,26.7326,0.76878,0.48788,0.95676,0.86966,0.8747,0.90033,0.65883,1.01855,0.63491,1.09211,0.000406,0.000406,0.000406
62,40.1528,0.75353,0.47261,0.95434,0.87571,0.8574,0.90936,0.64844,1.04895,0.64478,1.1017,0.0003961,0.0003961,0.0003961
63,53.7051,0.74684,0.4676,0.95425,0.90091,0.87097,0.92296,0.66438,1.06131,0.60979,1.12105,0.0003862,0.0003862,0.0003862
64,67.2271,0.73437,0.46329,0.94686,0.89999,0.83142,0.90387,0.64631,1.07603,0.63788,1.13236,0.0003763,0.0003763,0.0003763
65,13.2189,0.6232,0.41321,0.90621,0.90832,0.85227,0.91053,0.65635,1.05215,0.6186,1.11023,0.0003664,0.0003664,0.0003664
66,26.6922,0.68538,0.42867,0.92301,0.90562,0.84561,0.91037,0.65976,1.0592,0.65109,1.10718,0.0003565,0.0003565,0.0003565
67,40.433,0.66653,0.41554,0.9204,0.91639,0.82982,0.89904,0.65672,1.06921,0.66035,1.13191,0.0003466,0.0003466,0.0003466
68,54.1018,0.67215,0.41689,0.92223,0.90239,0.85283,0.90661,0.65572,1.06953,0.64479,1.11663,0.0003367,0.0003367,0.0003367
69,67.7693,0.66634,0.41197,0.91879,0.88633,0.8371,0.89582,0.65172,1.06184,0.6841,1.10591,0.0003268,0.0003268,0.0003268
70,81.4571,0.72743,0.45143,0.94296,0.91698,0.81341,0.89637,0.63656,1.06544,0.6425,1.13147,0.0003169,0.0003169,0.0003169
71,95.1443,0.70892,0.44343,0.93703,0.89386,0.86065,0.91292,0.64866,1.06944,0.63603,1.11472,0.000307,0.000307,0.000307
72,109.217,0.8067,0.50297,0.96999,0.88686,0.85117,0.90609,0.64759,1.05351,0.63022,1.12051,0.0002971,0.0002971,0.0002971
73,123.163,0.79572,0.51332,0.97129,0.88801,0.85749,0.90161,0.64557,1.03946,0.63062,1.11606,0.0002872,0.0002872,0.0002872
74,136.705,0.77741,0.49163,0.96137,0.92927,0.83441,0.90799,0.64959,1.04575,0.61313,1.11705,0.0002773,0.0002773,0.0002773
75,150.404,0.77955,0.495,0.96564,0.91149,0.84454,0.90789,0.65124,1.05465,0.63939,1.111,0.0002674,0.0002674,0.0002674
76,164.052,0.77764,0.49495,0.97025,0.89801,0.84535,0.90827,0.64925,1.07804,0.64262,1.12778,0.0002575,0.0002575,0.0002575
77,177.616,0.77855,0.48651,0.96073,0.8951,0.87591,0.91222,0.66166,1.0498,0.59669,1.10225,0.0002476,0.0002476,0.0002476
78,191.153,0.76735,0.48266,0.95903,0.87379,0.88837,0.91183,0.65191,1.03589,0.60516,1.10038,0.0002377,0.0002377,0.0002377
79,204.685,0.75613,0.4754,0.95526,0.9096,0.86116,0.9099,0.65842,1.03599,0.59945,1.09872,0.0002278,0.0002278,0.0002278
80,218.255,0.74867,0.47141,0.95061,0.88381,0.88441,0.91622,0.67614,1.00559,0.58879,1.09255,0.0002179,0.0002179,0.0002179
81,231.808,0.73892,0.4624,0.95073,0.89286,0.88913,0.91461,0.67338,1.01997,0.6028,1.08806,0.000208,0.000208,0.000208
82,245.418,0.73092,0.4624,0.95076,0.89357,0.88958,0.91118,0.66732,1.02198,0.61694,1.08773,0.0001981,0.0001981,0.0001981
83,258.978,0.7291,0.45783,0.95118,0.91311,0.86894,0.9101,0.66184,1.05072,0.60109,1.10949,0.0001882,0.0001882,0.0001882
